[Epoch 059] train_loss=-3.07190314 | score=0.94463348 | val_nll=-3.19837244 | val_acc=0.96306426 | val_dt_mae=1.76721330 | val_qty_mae=0.75865076 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 060] train_loss=-3.07842091 | score=0.94427885 | val_nll=-3.20481992 | val_acc=0.96265863 | val_dt_mae=1.76721330 | val_qty_mae=0.70764722 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 061] train_loss=-3.08497728 | score=0.94516711 | val_nll=-3.21384974 | val_acc=0.96356261 | val_dt_mae=1.76721330 | val_qty_mae=0.72337350 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 062] train_loss=-3.09265076 | score=0.94519834 | val_nll=-3.21753251 | val_acc=0.96356261 | val_dt_mae=1.76721330 | val_qty_mae=0.69214213 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 063] train_loss=-3.09820031 | score=0.94426055 | val_nll=-3.22352115 | val_acc=0.96263545 | val_dt_mae=1.76721330 | val_qty_mae=0.70277213 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 064] train_loss=-3.10494532 | score=0.94423173 | val_nll=-3.22916437 | val_acc=0.96262386 | val_dt_mae=1.76721330 | val_qty_mae=0.72000324 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 065] train_loss=-3.11052522 | score=0.94496998 | val_nll=-3.23808747 | val_acc=0.96337718 | val_dt_mae=1.76721330 | val_qty_mae=0.73506678 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 066] train_loss=-3.11606869 | score=0.94580382 | val_nll=-3.24521548 | val_acc=0.96416527 | val_dt_mae=1.76721330 | val_qty_mae=0.68931685 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 067] train_loss=-3.12134708 | score=0.94454883 | val_nll=-3.24590424 | val_acc=0.96295996 | val_dt_mae=1.76721330 | val_qty_mae=0.73899635 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 068] train_loss=-3.12695223 | score=0.94220535 | val_nll=-3.24695114 | val_acc=0.96060729 | val_dt_mae=1.76721330 | val_qty_mae=0.72980587 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 069] train_loss=-3.13246243 | score=0.94448123 | val_nll=-3.25595302 | val_acc=0.96279771 | val_dt_mae=1.76721330 | val_qty_mae=0.64434129 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 070] train_loss=-3.13751546 | score=0.94519018 | val_nll=-3.26354642 | val_acc=0.96359738 | val_dt_mae=1.76721330 | val_qty_mae=0.73506626 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 071] train_loss=-3.14179526 | score=0.94431145 | val_nll=-3.26533338 | val_acc=0.96271658 | val_dt_mae=1.76721330 | val_qty_mae=0.73299577 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 072] train_loss=-3.14720121 | score=0.94581341 | val_nll=-3.27288450 | val_acc=0.96420003 | val_dt_mae=1.76721330 | val_qty_mae=0.71449536 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 073] train_loss=-3.15152695 | score=0.94550627 | val_nll=-3.27870869 | val_acc=0.96387553 | val_dt_mae=1.76721330 | val_qty_mae=0.69712948 | train_log_qty_aux=nan | val_log_qty_aux=nan
