dataset,scope_type,scope,event_count_per_seed,memory_on_mae_mean,memory_on_mae_std,memory_off_mae_mean,memory_off_mae_std,mae_delta_on_minus_off_mean,mae_delta_on_minus_off_std,mae_delta_pct_vs_off_mean,mae_delta_pct_vs_off_std,memory_on_mse_mean,memory_on_mse_std,memory_off_mse_mean,memory_off_mse_std,mse_delta_on_minus_off_mean,mse_delta_on_minus_off_std,memory_on_rmse_mean,memory_on_rmse_std,memory_off_rmse_mean,memory_off_rmse_std,rmse_delta_on_minus_off_mean,rmse_delta_on_minus_off_std,memory_help_share_mean,memory_help_share_std,memory_harm_share_mean,memory_harm_share_std,memory_tie_share_mean,memory_tie_share_std,retrieval_applied_share_mean,retrieval_applied_share_std,residual_nonzero_share_mean,residual_nonzero_share_std,memory_residual_norm_mean_mean,memory_residual_norm_mean_std,memory_residual_norm_p50_mean,memory_residual_norm_p50_std,memory_residual_norm_p95_mean,memory_residual_norm_p95_std,relative_residual_norm_mean_mean,relative_residual_norm_mean_std,top1_similarity_mean_mean,top1_similarity_mean_std,topk_similarity_mean_mean,topk_similarity_mean_std,similarity_margin_mean_mean,similarity_margin_mean_std,quantity_logit_residual_mean_mean,quantity_logit_residual_mean_std,quantity_logit_residual_abs_mean_mean,quantity_logit_residual_abs_mean_std,log_location_shift_mean_mean,log_location_shift_mean_std,prediction_shift_mean_mean,prediction_shift_mean_std,prediction_shift_abs_mean_mean,prediction_shift_abs_mean_std
raf_spare_parts,quantity,le_p50,3626,1.5762763567204467,0.10136378982363954,1.601042215587199,0.10072618305198716,-0.024765858866752435,0.011703165350990577,-1.5498086244254494,0.7251143098585773,20.33369142405184,4.766583216638212,20.238128466374643,4.682474952542482,0.09556295767852507,0.33811021531382945,4.489371815811236,0.5185057233795453,4.479483965559543,0.5084562940945819,0.009887850251693031,0.04001574200245452,0.7938040080897224,0.09229743097241497,0.2061959919102776,0.09229743097241494,0.0,0.0,1.0,0.0,1.0,0.0,0.494144991196392,0.10757892707380455,0.5146642625331879,0.12526225998630441,0.5776151120662689,0.17984548246387214,0.0471529935293638,0.0180052969626339,0.7207655817020967,0.04478592392209819,0.6799632781805921,0.053210288991336716,0.023008435071446173,0.011928998684887365,-0.02529188024915127,0.016128609350069524,0.026258685484803024,0.01708050689831617,-0.015316899317243253,0.009294946793309057,-0.03961351716599496,0.018842292548982766,0.04944275929156768,0.026067178939198882
raf_spare_parts,quantity,p50_p90,2555,6.027943430581438,0.4257268660398031,6.004354395900609,0.40789911805220685,0.023589034680828735,0.022346853172770027,0.38045807145174715,0.3655078282369447,102.44302823466116,28.36913872040598,101.79671847767007,27.919917160384703,0.646309756995234,0.9749921986501324,10.059108881876027,1.3733299333503097,10.028818032295964,1.3525128572949228,0.030290849580063412,0.050642634012263404,0.3231572080887149,0.04579312113219283,0.676842791911285,0.04579312113219289,0.0,0.0,1.0,0.0,1.0,0.0,0.5154229639891464,0.12835671276276478,0.516961028178533,0.12785696774401548,0.573334147532781,0.17793301181902751,0.04731958470242287,0.020134076683207967,0.6734145674900688,0.054933739477613173,0.6320294074019185,0.05898120731620863,0.037305755832579425,0.028985308439558974,-0.007287311723330639,0.00527489858607776,0.012601760465017505,0.005139520966832654,-0.004695501828302531,0.004675675029162581,-0.003226402034498241,0.06285682900989376,0.07003770121856212,0.026196893296683593
raf_spare_parts,quantity,p90_p95,235,28.0315540557212,0.6777227162890314,28.05409169569083,0.5556878838803073,-0.0225376399696296,0.12212910523471746,-0.08612278746258117,0.43883161226731027,944.9099313229494,43.17223960059065,945.4050833362452,39.800681080341974,-0.49515201326538927,5.1968247819441915,30.734015182797368,0.7038203604581866,30.742895488430907,0.6474492146025519,-0.008880305633542918,0.0856911875872197,0.5588652482269504,0.4432346090571708,0.44113475177304967,0.4432346090571709,0.0,0.0,1.0,0.0,1.0,0.0,0.5048323723864048,0.12697778223992057,0.507336288690567,0.12526467289294335,0.5429766674836477,0.16386515339484362,0.03775787484297093,0.015307723517518084,0.639153434790618,0.06541607481504959,0.55019413575213,0.04562747535551735,0.09234048098537094,0.11730806176261863,0.0007596111195888503,0.008192999605463248,0.008030738004529518,0.003948725408472161,0.0010812509989907555,0.007827878118464936,0.05767982851528953,0.1934372022939236,0.15356678370888352,0.09778888662080985
raf_spare_parts,quantity,p95_p99,224,80.75386351630802,3.358232013059989,80.79756400698707,3.2664871980609984,-0.043700490679059706,0.29045342302773536,-0.0566012392692355,0.3562763294411662,8372.728038541285,387.9213658194351,8374.63472180069,367.38795579539607,-1.9066832593996967,45.59136065747347,91.48643072530263,2.107497930849305,91.49847887952798,1.9986562485568287,-0.012048154225354324,0.24942374990147922,0.5863095238095238,0.49160549962536504,0.4136904761904761,0.49160549962536504,0.0,0.0,1.0,0.0,1.0,0.0,0.5024971134428468,0.12529330520538862,0.507336288690567,0.12526467289294335,0.5429766674836477,0.16386515339484362,0.03229865195628787,0.01257160159341445,0.6177764671544234,0.1002355173126063,0.503278647327707,0.034974990181850206,0.12169759050898608,0.16798856480688323,0.0014551137719536198,0.008481514729242731,0.007805655171978287,0.0042057347988956025,0.0016747887822843735,0.008244606899274995,0.15072360563845863,0.36278231472051164,0.31422463130383266,0.14831582255217635
raf_spare_parts,quantity_region,body_le_p95,6416,4.318015701012842,0.1516474922246692,4.323443906442111,0.15377567262477196,-0.005428205429268994,0.0035811963142518594,-0.12449253377231546,0.08110272669523794,86.89615587656863,15.054956472588358,86.60290899525235,14.870853101918781,0.2932468813197924,0.3995356342502605,9.299315161032977,0.7926790766295563,9.28403956221264,0.7837586387302589,0.015275598820336947,0.021931866185126814,0.5977763923524523,0.030103381765464243,0.40222360764754783,0.03010338176546426,0.0,0.0,1.0,0.0,1.0,0.0,0.503009822098066,0.10996491894670594,0.5137514571348826,0.1238259695948107,0.5776151120662689,0.17984548246387214,0.04687521727560188,0.018501272182553416,0.6989200867152001,0.04851763327388216,0.6561218211497005,0.05337302982723619,0.0312413972495116,0.022563628334363553,-0.01716785078295338,0.009197456331971325,0.020152542859582283,0.011760214791726592,-0.010486594468652459,0.005122071234766767,-0.021559742945908313,0.029140231985617212,0.06145791240278028,0.025102855679438534
raf_spare_parts,quantity_region,extreme_tail_gt_p99,50,308.2099956258138,14.13843304638577,308.4166689046224,13.976299390719914,-0.20667327880859374,0.5035552878070522,-0.0685954193262599,0.1601325691976537,123860.64369140625,9228.052313965682,123975.4834326172,9155.318076025316,-114.8397412109375,328.5756174007991,351.77231753986507,13.240863116047047,351.9381310703311,13.135942943291703,-0.16581353046607697,0.45838606187217185,0.64,0.5542562584220407,0.36000000000000004,0.5542562584220407,0.0,0.0,1.0,0.0,1.0,0.0,0.4926765229304631,0.11943421692415115,0.507336288690567,0.12526467289294335,0.507336288690567,0.12526467289294335,0.02878763685002923,0.010884887513692581,0.5971624358495077,0.12684146090567402,0.46279332439104715,0.029116675985464392,0.14488286872704823,0.20508702109442906,0.0014665580571939548,0.008044872133655016,0.008523028632625938,0.0047453790006514,0.001947919925053914,0.008198166521111574,0.20667193094889322,0.5035550845541582,0.4340231577555338,0.20260660288902305
raf_spare_parts,quantity_region,tail_p95_p99,224,80.75386351630802,3.358232013059989,80.79756400698707,3.2664871980609984,-0.043700490679059706,0.29045342302773536,-0.0566012392692355,0.3562763294411662,8372.728038541285,387.9213658194351,8374.63472180069,367.38795579539607,-1.9066832593996967,45.59136065747347,91.48643072530263,2.107497930849305,91.49847887952798,1.9986562485568287,-0.012048154225354324,0.24942374990147922,0.5863095238095238,0.49160549962536504,0.4136904761904761,0.49160549962536504,0.0,0.0,1.0,0.0,1.0,0.0,0.5024971134428468,0.12529330520538862,0.507336288690567,0.12526467289294335,0.5429766674836477,0.16386515339484362,0.03229865195628787,0.01257160159341445,0.6177764671544234,0.1002355173126063,0.503278647327707,0.034974990181850206,0.12169759050898608,0.16798856480688323,0.0014551137719536198,0.008481514729242731,0.007805655171978287,0.0042057347988956025,0.0016747887822843735,0.008244606899274995,0.15072360563845863,0.36278231472051164,0.31422463130383266,0.14831582255217635
yellow_trip_hourly,history,history_65_128,1475,1.2643885819656029,0.07317159513405071,1.2899788465877038,0.0929027221355874,-0.025590264622101,0.021863403392241663,-1.918036794350441,1.5239865921676858,8.71538671465196,2.2516901068806656,8.821069541608928,2.3451262607381906,-0.10568282694603175,0.33062828366157687,2.9366767705834014,0.37010051290386614,2.953324957251089,0.38524259594465127,-0.01664818666768723,0.05993786087593693,0.5821468926553672,0.06633798127937088,0.41785310734463277,0.06633798127937088,0.0,0.0,1.0,0.0,1.0,0.0,0.3756988614831267,0.06192277835935647,0.3711919883886973,0.04728556710465051,0.4198817213376363,0.08323905242551442,0.03330684296513176,0.0054413332795414365,0.6660300779308976,0.04187779890433585,0.6451767436015067,0.0371601250678693,0.0172742578210467,0.004105195598759756,-0.08563252418380925,0.01352217203834898,0.08617377584095055,0.013777560408289558,-0.054893302701960855,0.006293216121723827,-0.1518051674675807,0.016312092936862164,0.17825511148420428,0.011946302425790688
yellow_trip_hourly,history,history_gt_128,5552,62.96829297634756,12.030573293568523,65.18450448355718,13.409449969440693,-2.2162115072096116,4.282736160216397,-3.0618031986393017,7.100427337547358,31925.138186243665,14856.901549425145,35187.06430550395,16941.588301951233,-3261.926117483439,4092.718252676637,175.71138367919346,39.69851064813878,184.15745542806283,43.699472235342824,-8.446071748869372,11.947827185718804,0.5402857829010567,0.08395619676882089,0.4597142170989434,0.0839561967688209,0.0,0.0,1.0,0.0,1.0,0.0,0.2307332114202009,0.03835695772368665,0.1977526197830836,0.04394127170058126,0.3656945526599884,0.030204452462327305,0.021447542918833485,0.0046494183527037766,0.4020909697752746,0.09398097476803112,0.3688632458834001,0.07981373134652694,0.028632365397623167,0.01973431028346397,-0.007542624141234691,0.006304746025912608,0.048669713098748235,0.011169751014124766,-0.001460194086707864,0.007175710203761425,11.693415140284012,4.731134160905695,11.93652923654239,4.73053577608561
yellow_trip_hourly,history,history_le_64,1241,0.4761134016395352,0.036551162776243325,0.5098480781399688,0.030231394607091636,-0.03373467650043366,0.013381750010164535,-6.660068947468673,2.7752640510660394,0.7347221122605051,0.03552083332918738,0.7013116206243736,0.012823735247100412,0.03341049162059719,0.02546154342490606,0.8569900290461062,0.02086392973743696,0.8374201374737343,0.007661655615350094,0.01956989157237195,0.014840539742811515,0.6642492613483749,0.03499753351529826,0.335750738651625,0.03499753351529819,0.0,0.0,1.0,0.0,1.0,0.0,0.3761795957883199,0.11390098382794596,0.3752555151780446,0.11561262977230027,0.3844483991463979,0.10425372206665191,0.023702133074702994,0.007251038262922429,0.7749284757758993,0.024740040281494763,0.6825419827443184,0.009614754622224123,0.09173075063491809,0.033854248827423515,-0.08385732666302392,0.02581820700630973,0.08385732666302392,0.02581820700630973,-0.0460232240584407,0.013231094033339953,-0.10387433506998682,0.02650194934198265,0.10387433506998682,0.02650194934198265
yellow_trip_hourly,overall,overall,8268,42.58052642652583,8.097105852662876,44.078351373536286,9.025375737178084,-1.49782494701045,2.879702072382054,-3.063549510613793,7.055343086363613,21439.542113639363,9976.872852980212,23629.95433350907,11376.77089977769,-2190.412218676548,2748.33609024933,143.9931413233889,32.53115503932925,150.91408901205588,35.809748766998005,-6.920947688667003,9.790506668487764,0.5663602644734721,0.06843279875492884,0.43363973552652796,0.0684327987549288,0.0,0.0,1.0,0.0,1.0,0.0,0.2784259178599265,0.052860077022925465,0.31981150309244794,0.06622649328654606,0.4198817213376363,0.08323905242551442,0.023901632656584335,0.0050884157797992415,0.5051390502634603,0.07352096853769592,0.4652393612170487,0.05898286723747332,0.0360769574880964,0.018863999332704363,-0.03292834600774871,0.004685162705756309,0.06064193382661647,0.013451652550215033,-0.01768135463368641,0.003709174718621884,7.809508972789103,3.175933776347123,8.062825914434493,3.1808168748923675
yellow_trip_hourly,quantity,gt_p99,79,720.7965793529139,411.407863697645,834.3429815236022,399.2252951324439,-113.5464021706883,49.75003642336424,-15.951760971395515,8.371042280713214,779598.6858885881,694783.5898980976,962397.5050805329,727169.6053128018,-182798.81911961036,84753.15068820074,821.8885336851994,395.15425611787555,930.1059123469421,382.0350053943922,-108.21737866174261,44.35797604712355,0.9113924050632911,0.13215577859380442,0.08860759493670887,0.13215577859380445,0.0,0.0,1.0,0.0,1.0,0.0,0.1977526197830836,0.04394127170058126,0.1977526197830836,0.04394127170058126,0.1977526197830836,0.04394127170058126,0.0074572758257923505,0.0016754325834873796,0.5984120264586518,0.17322116125657291,0.5378566334016213,0.13158128642731395,0.052428899435051385,0.052624634550115804,0.04039634515841802,0.013302484659090046,0.04039634515841802,0.013302484659090046,0.04038483985868688,0.013299638038008725,147.23413910040875,59.733212109515534,147.23413910040875,59.733212109515534
yellow_trip_hourly,quantity,le_p50,4364,1.402074867214699,0.06076056744996408,1.4468104344668316,0.07061732579589056,-0.0447355672521326,0.024107987859266516,-3.0655471312589335,1.6055926154872984,10.701445300358218,2.17797358273731,10.394173150381773,1.8288587984356688,0.30727214991088747,0.42519356275290976,3.2603407613964994,0.3277729853146363,3.215991714307295,0.2781288655154258,0.04434904708920451,0.06370935409973211,0.6188512068438742,0.05290894520295096,0.3811487931561259,0.052908945202951,0.0,0.0,1.0,0.0,1.0,0.0,0.3593212543650119,0.06713888656946035,0.35551116863886517,0.05638262978835515,0.4198817213376363,0.08323905242551442,0.031088402794594083,0.005992746085623031,0.6362013174146938,0.04075393605698511,0.5947011907950893,0.0318379012340908,0.03881309979919343,0.01066085971264837,-0.08105420139601056,0.014780239269343957,0.08162140743216612,0.015202209052607071,-0.05291013511593758,0.007643340766193026,-0.17883404818944817,0.015677998387907465,0.19589699063139374,0.0238340386132972
yellow_trip_hourly,quantity,p50_p90,3138,29.64740643355404,3.640137779791029,28.807856583661124,2.41889758531019,0.8395498498929187,1.3817935908949333,2.7111043943734856,4.429286067139906,4018.68372332441,1471.7410817808877,3626.312035872841,1023.4203914748199,392.37168739397083,472.06095388368436,62.730477445586054,11.196266527724504,59.8351696350461,8.312446446573281,2.895307810539959,3.140763997196725,0.46643297216910984,0.07358157036482611,0.5335670278308902,0.07358157036482611,0.0,0.0,1.0,0.0,1.0,0.0,0.18562946377972242,0.0399115287975819,0.19445894161860147,0.04941083652638023,0.32109082738558453,0.06528756695238083,0.01760726609958416,0.004882330340632864,0.30517893953402003,0.0987930422760463,0.27220922412415277,0.08238764941408518,0.02833721429265486,0.023465132494426024,0.016102303611730456,0.01132173842794961,0.03640909671063686,0.012426661939489613,0.017143075547705593,0.011233031247109095,3.9981028912729433,1.6307109385450194,4.144405702015436,1.629025522780088
yellow_trip_hourly,quantity,p90_p95,386,208.4335556689116,29.04426181086239,206.94950033922476,25.61483265579065,1.4840553296868257,17.362109501816335,0.76504674278826,8.282274996815461,74761.59276075983,19367.458056462125,71841.61779475897,13271.894510371081,2919.9749654858842,11112.00987171125,271.840878537537,36.00269816346856,267.2235525297774,25.490903322291334,4.61732600775962,19.309809688386256,0.5993091537132987,0.2194643569499869,0.4006908462867012,0.21946435694998692,0.0,0.0,1.0,0.0,1.0,0.0,0.19765876151222436,0.0440963099082076,0.19775262475013733,0.04394126349727706,0.19775262475013733,0.04394126349727706,0.009422099426877726,0.0022105806008591846,0.5660207652726528,0.1716567659033169,0.507650390112956,0.13436045949441167,0.05182592812700387,0.04736548665983226,0.04038686581946819,0.013318594284000337,0.04038686581946819,0.013318594284000337,0.04034193480364811,0.013306479514522277,40.66219404942013,16.013893734759243,40.66219404942013,16.013893734759243
yellow_trip_hourly,quantity,p95_p99,301,383.73851869906304,108.55036288575808,405.08728169285973,124.85117007245101,-21.348762993796715,36.61176705646697,-4.42763902887657,10.097283781763208,246373.86237088285,102885.85577076122,266403.5472395904,121994.55539891326,-20029.684853656214,36159.49194993072,489.62314737539765,99.82261210586829,507.7290694508499,113.6754543041135,-18.10592207545223,37.699978631086985,0.7142857142857143,0.24257042307337953,0.28571428571428575,0.24257042307337956,0.0,0.0,1.0,0.0,1.0,0.0,0.1977526198325891,0.04394127161882076,0.1977526197830836,0.04394127170058126,0.1977526197830836,0.04394127170058126,0.00821014225755221,0.0018653077392509789,0.5870333575991169,0.17277235576627217,0.5271985780361087,0.13272163131071568,0.05260813031613761,0.05031403672384161,0.04039634515841802,0.013302484659090046,0.04039634515841802,0.013302484659090046,0.04037551256773348,0.013297164953961495,84.63887444683088,34.09627390578437,84.63887444683088,34.09627390578437
yellow_trip_hourly,quantity_region,body_le_p95,7888,22.769722185245612,2.728775000652818,22.387860272120008,1.942154512378485,0.3818619131256069,1.4076310863601043,1.589956757917225,6.080702647665864,5263.0965310263755,1492.2183660231246,4963.944194849671,947.3487489539493,299.1523361285552,731.6500418645167,72.06309023586334,10.247503843682658,70.22954629515935,6.901632635732654,1.8335439407039875,4.678036643713836,0.5572599729546991,0.061203547657512236,0.44274002704530085,0.06120354765751225,0.0,0.0,1.0,0.0,1.0,0.0,0.2823123089925709,0.05333344591063178,0.3288176755110423,0.061395447642644006,0.4198817213376363,0.08323905242551442,0.024665101571358834,0.005245701096363246,0.5010798778968968,0.06944492290272544,0.46214776781376293,0.05616516767800486,0.03528237249379495,0.017349352292324573,-0.0364607221034819,0.005211510269827827,0.06161725376752866,0.013465381195525648,-0.02047830524125802,0.003630818573332268,3.481392240059827,1.4319332873563193,3.7469125840664312,1.4361521423810002
yellow_trip_hourly,quantity_region,extreme_tail_gt_p99,79,720.7965793529139,411.407863697645,834.3429815236022,399.2252951324439,-113.5464021706883,49.75003642336424,-15.951760971395515,8.371042280713214,779598.6858885881,694783.5898980976,962397.5050805329,727169.6053128018,-182798.81911961036,84753.15068820074,821.8885336851994,395.15425611787555,930.1059123469421,382.0350053943922,-108.21737866174261,44.35797604712355,0.9113924050632911,0.13215577859380442,0.08860759493670887,0.13215577859380445,0.0,0.0,1.0,0.0,1.0,0.0,0.1977526197830836,0.04394127170058126,0.1977526197830836,0.04394127170058126,0.1977526197830836,0.04394127170058126,0.0074572758257923505,0.0016754325834873796,0.5984120264586518,0.17322116125657291,0.5378566334016213,0.13158128642731395,0.052428899435051385,0.052624634550115804,0.04039634515841802,0.013302484659090046,0.04039634515841802,0.013302484659090046,0.04038483985868688,0.013299638038008725,147.23413910040875,59.733212109515534,147.23413910040875,59.733212109515534
yellow_trip_hourly,quantity_region,tail_p95_p99,301,383.73851869906304,108.55036288575808,405.08728169285973,124.85117007245101,-21.348762993796715,36.61176705646697,-4.42763902887657,10.097283781763208,246373.86237088285,102885.85577076122,266403.5472395904,121994.55539891326,-20029.684853656214,36159.49194993072,489.62314737539765,99.82261210586829,507.7290694508499,113.6754543041135,-18.10592207545223,37.699978631086985,0.7142857142857143,0.24257042307337953,0.28571428571428575,0.24257042307337956,0.0,0.0,1.0,0.0,1.0,0.0,0.1977526198325891,0.04394127161882076,0.1977526197830836,0.04394127170058126,0.1977526197830836,0.04394127170058126,0.00821014225755221,0.0018653077392509789,0.5870333575991169,0.17277235576627217,0.5271985780361087,0.13272163131071568,0.05260813031613761,0.05031403672384161,0.04039634515841802,0.013302484659090046,0.04039634515841802,0.013302484659090046,0.04037551256773348,0.013297164953961495,84.63887444683088,34.09627390578437,84.63887444683088,34.09627390578437
