dataset,seed,scope_type,scope,event_count,memory_on_mae,memory_off_mae,mae_delta_on_minus_off,memory_on_mse,memory_off_mse,mse_delta_on_minus_off,memory_help_share,memory_harm_share,memory_tie_share,retrieval_applied_share,residual_nonzero_share,local_state_norm_mean,memory_residual_norm_mean,memory_residual_norm_p50,memory_residual_norm_p95,relative_residual_norm_mean,top1_similarity_mean,topk_similarity_mean,similarity_margin_mean,quantity_logit_residual_mean,quantity_logit_residual_abs_mean,log_location_shift_mean,prediction_shift_mean,prediction_shift_abs_mean,memory_on_rmse,memory_off_rmse,rmse_delta_on_minus_off,mae_delta_pct_vs_off
intermittent_v2,42,quantity_region,extreme_tail_gt_p99,1141,6.067982826600672,64.93924343366564,-58.87126060706497,60.74389425736948,4479.696825273198,-4418.952929644706,1.0,0.0,0.0,1.0,1.0,10.846613003014474,1.546002465314138,1.5462876558303833,1.5473992824554443,0.14276308384148517,0.3125188574260207,0.30956229510064925,0.002640912268477297,0.26303628410925267,0.26303628410925267,0.26185989630629786,61.89054033444912,61.89054033444912,7.79383694064544,66.93053731498946,-59.136700374344024,-90.65590772889276
intermittent_v2,42,quantity_region,tail_p95_p99,3405,2.7941676891847855,22.567740637825448,-19.773572948640663,15.90875468182888,608.5736117818107,-592.664857322704,1.0,0.0,0.0,1.0,1.0,8.611479103127591,1.5470430356990574,1.5473992824554443,1.5500785112380981,0.18170297443429104,0.3466078269061538,0.3427049244465457,0.0031257867287959296,0.26363273912414403,0.26363273912414403,0.2597877299382998,21.652645118366078,21.652645118366078,3.9885780275467697,24.669284784561764,-20.680706757014995,-87.61875309528538
intermittent_v2,52,history,history_65_128,28456,1.1542521804730344,8.062015419076559,-6.9077632386035255,6.750525932723095,247.17436727084814,-240.423841227008,0.972589260612876,0.027410739387123982,0.0,1.0,1.0,5.535519498936876,1.4986230090474157,1.5175789594650269,1.5259811878204346,0.2985346775631833,0.42560886047070434,0.4195863792140195,0.004970121413934321,0.24070782199478952,0.24070782199478952,0.2014536038062061,8.471216406950731,8.471216406950731,2.5981774251815626,15.721780028700572,-13.123602603519009,-85.68283338007751
intermittent_v2,52,history,history_gt_128,32741,0.18059457863430503,0.2929689009568049,-0.11237432232249989,0.9985018761274567,0.7064897886900916,0.2920120850320112,0.8951162151430928,0.10488378485690725,0.0,1.0,1.0,3.5564386759654565,1.4671792820528837,1.46382474899292,1.4982616901397705,0.4256298350325167,0.3727406065823785,0.3641415313020499,0.006734331156380914,0.1792573315587486,0.1792573315587486,0.09046381838665904,0.3388766469633873,0.3388766469633873,0.9992506573064922,0.8405294692573793,0.15872118804911295,-38.35708225531701
intermittent_v2,52,history,history_le_64,25088,0.7666455593378264,4.631083160809869,-3.864437601472042,1.924947394467823,56.059694190877686,-54.13474675742906,0.9627710459183674,0.037228954081632654,0.0,1.0,1.0,5.101794947404414,1.5113015797378837,1.5175789594650269,1.5259813070297241,0.3093590348654864,0.4838834692093268,0.4786969361344485,0.003941063511978873,0.264361108912806,0.264361108912806,0.23683654243715715,4.791732354315321,4.791732354315321,1.3874247347037687,7.487302197111966,-6.099877462408198,-83.44565336624709
intermittent_v2,52,overall,overall,86285,0.6720965514199899,4.116467750940109,-3.444371199520119,3.164837412067754,98.08368297029027,-94.91884551115591,0.9403372544474706,0.05966274555252941,0.0,1.0,1.0,4.658445073790516,1.4903780176347077,1.4842000007629395,1.5241844654083252,0.34990842765536184,0.4224916776866386,0.4157345612448931,0.005340347832583978,0.22426768935102503,0.22426768935102503,0.16962617841305444,4.315548191220734,4.315548191220734,1.7789989915870537,9.90372066297764,-8.124721671390587,-83.67297906642172
intermittent_v2,52,quantity,gt_p99,1141,5.750507685722331,65.45579978147167,-59.70529209574934,57.1732499375166,4566.156117338135,-4508.982863403641,1.0,0.0,0.0,1.0,1.0,10.24731930089979,1.5187417889351806,1.5175789594650269,1.5225236415863037,0.1484988834464059,0.3892485162440776,0.385605023290691,0.002073223422641403,0.27786355502870813,0.27786355502870813,0.2766274051850141,65.71475800122221,65.71475800122221,7.5612994873577515,67.57333880561279,-60.01203931825504,-91.21467050296421
intermittent_v2,52,quantity,le_p50,45036,0.07769329870125151,0.20262076281185143,-0.12492746411059993,0.04741272049885957,0.06577593175391061,-0.018363211252726202,0.9243938182787104,0.07560618172128963,0.0,1.0,1.0,3.5430661395267586,1.4648173817553607,1.4620981216430664,1.4842000007629395,0.42158576887812643,0.3586727947437411,0.34974869944830855,0.007276890426675638,0.17707439951181084,0.17707439951181084,0.08690793460491592,0.1743017530140058,0.1743017530140058,0.21774462220422247,0.25646818858078796,-0.03872356637656549,-61.65580583990025
intermittent_v2,52,quantity,p50_p90,29579,0.8903519979068621,4.5978658494361255,-3.707513851529263,2.5646670544444015,25.908485208248845,-23.34381816117954,0.9475979580107509,0.05240204198924913,0.0,1.0,1.0,5.308746136428981,1.5174681269665906,1.5175790786743164,1.5259813070297241,0.29452059173858847,0.5065204616506441,0.5019021576987773,0.0033944401414098,0.27483467895383584,0.27483467895383584,0.25531581558551375,4.957432366702308,4.957432366702308,1.6014577904036065,5.090037839569451,-3.4885800491658445,-80.63553772418015
intermittent_v2,52,quantity,p90_p95,7124,1.2886026975212976,8.925868492458457,-7.63726579493716,4.71088857366882,83.1673926454391,-78.4565040591324,0.9956485120718698,0.004351487928130264,0.0,1.0,1.0,6.450560518157141,1.5202666924014512,1.5186090469360352,1.5259811878204346,0.23605359371402235,0.4809835685656554,0.47704451945325355,0.003119468308278244,0.278182379491439,0.278182379491439,0.26949067463170673,8.810001089491248,8.810001089491248,2.1704581483338536,9.119615816767672,-6.949157668433818,-85.56327937600639
intermittent_v2,52,quantity,p95_p99,3405,3.6463432911384124,21.083983132002462,-17.43763984086405,28.278232493082374,555.4691868326912,-527.1909544486831,0.9524229074889868,0.04757709251101322,0.0,1.0,1.0,8.139506639993138,1.5210859387631634,1.5216240882873535,1.5259813070297241,0.18872375400318447,0.4253974127611925,0.4217826073215221,0.002372126397232302,0.27843358668986923,0.27843358668986923,0.2745195644367459,23.53548996038899,23.53548996038899,5.317728132678689,23.568393811048967,-18.25066567837028,-82.70562413036754
intermittent_v2,52,quantity_region,body_le_p95,81739,0.47730854015266105,2.5534125665195284,-2.0761040263668673,1.3647822493866364,16.660270789260572,-15.29548854144003,0.9390009664909039,0.06099903350909602,0.0,1.0,1.0,4.435419099334607,1.4887028866140661,1.4744300842285156,1.5225236415863037,0.3594343834870711,0.4228346769804531,0.4159031980757183,0.005509600979051599,0.22126315341130226,0.22126315341130226,0.16376299952467221,2.657827884913713,2.657827884913713,1.1682389521782932,4.081699497667677,-2.913460545489384,-81.30703410756435
intermittent_v2,52,quantity_region,extreme_tail_gt_p99,1141,5.750507685722331,65.45579978147167,-59.70529209574934,57.1732499375166,4566.156117338135,-4508.982863403641,1.0,0.0,0.0,1.0,1.0,10.24731930089979,1.5187417889351806,1.5175789594650269,1.5225236415863037,0.1484988834464059,0.3892485162440776,0.385605023290691,0.002073223422641403,0.27786355502870813,0.27786355502870813,0.2766274051850141,65.71475800122221,65.71475800122221,7.5612994873577515,67.57333880561279,-60.01203931825504,-91.21467050296421
intermittent_v2,52,quantity_region,tail_p95_p99,3405,3.6463432911384124,21.083983132002462,-17.43763984086405,28.278232493082374,555.4691868326912,-527.1909544486831,0.9524229074889868,0.04757709251101322,0.0,1.0,1.0,8.139506639993138,1.5210859387631634,1.5216240882873535,1.5259813070297241,0.18872375400318447,0.4253974127611925,0.4217826073215221,0.002372126397232302,0.27843358668986923,0.27843358668986923,0.2745195644367459,23.53548996038899,23.53548996038899,5.317728132678689,23.568393811048967,-18.25066567837028,-82.70562413036754
intermittent_v2,62,history,history_65_128,28456,1.464417906062788,7.2566899918700525,-5.792272085807264,12.045221556212532,182.23705793628756,-170.19183655607367,0.9728352544278887,0.02716474557211133,0.0,1.0,1.0,5.8491731170676955,1.5727113991397668,1.5996991395950317,1.6057536602020264,0.3051221152615155,0.3702523901151105,0.3632337042576423,0.005892019655392106,0.23032049923540335,0.23032049923540335,0.19130381216426762,8.166100982843673,8.166100982843673,3.4706226467613175,13.499520655796914,-10.028898009035597,-79.81975380368415
intermittent_v2,62,history,history_gt_128,32741,0.19712022925147044,0.2923573738114281,-0.09523714455995769,0.6477175338043408,0.7153568350918467,-0.06763930215520292,0.8283192327662564,0.17168076723374362,0.0,1.0,1.0,3.349332036395606,1.5272495183644395,1.5198020935058594,1.5820801258087158,0.4729054934245884,0.3003537634987862,0.2883170833029918,0.008495265814465731,0.17915684659839468,0.17915684659839468,0.0922976065954893,0.33624072204472577,0.33624072204472577,0.8048090045497384,0.8457877009580163,-0.04097869640827789,-32.57559175551567
intermittent_v2,62,history,history_le_64,25088,0.8557699384471896,4.428849461115422,-3.573079522668232,3.014746519991703,42.8440591322122,-39.82931260116896,0.9634088010204082,0.03659119897959184,0.0,1.0,1.0,5.598786152585657,1.5911938090219486,1.5996991395950317,1.6067370176315308,0.2979139582258744,0.4077132614624022,0.40214312223806054,0.004881320908346109,0.25099417756784387,0.25099417756784387,0.2241729751338574,4.550315036371883,4.550315036371883,1.7363025427590961,6.545537344803114,-4.809234802044019,-80.6773757843722
intermittent_v2,62,overall,overall,86285,0.8065706157108209,3.7918458418621763,-2.9852752261513555,5.094740743714707,72.82877643022172,-67.73403574166566,0.9152575766355682,0.08474242336443183,0.0,1.0,1.0,4.827802021428705,1.5608347028502516,1.5641192197799683,1.6041229963302612,0.366691998100097,0.35462125383784077,0.3461196565276373,0.006585958026236859,0.21691738271475625,0.21691738271475625,0.16329267910584144,4.143729856646737,4.143729856646737,2.2571532388641025,8.533977761291725,-6.2768245224276225,-78.72881310716173
intermittent_v2,62,quantity,gt_p99,1141,11.418911371389886,53.822049247079725,-42.40313787568984,191.64917115662917,3066.996181210544,-2875.347014177274,1.0,0.0,0.0,1.0,1.0,10.885164133819126,1.6019641505742053,1.6029791831970215,1.6057536602020264,0.14746766525021152,0.3615441560275089,0.35681258717928926,0.004609813327647217,0.26229263840799893,0.26229263840799893,0.2611767871666122,65.02515587234163,65.02515587234163,13.843741226873217,55.38046750624758,-41.53672627937436,-78.78395280163093
intermittent_v2,62,quantity,le_p50,45036,0.10509147670592156,0.20386122726681538,-0.09876975056089382,0.05851029658365641,0.05962813766026426,-0.001117841062472326,0.8748556710187405,0.12514432898125943,0.0,1.0,1.0,3.3620616695059056,1.5253183464219826,1.5208157300949097,1.5669046640396118,0.4642590494600285,0.27838454556653935,0.2670419429661101,0.008289241869444627,0.17719820852472734,0.17719820852472734,0.0882287484728768,0.18109653293239422,0.18109653293239422,0.2418890170794375,0.24418873368823604,-0.0022997166087985466,-48.44950257835105
intermittent_v2,62,quantity,p50_p90,29579,0.9638640670288874,4.399605027951181,-3.435740960922294,2.6315147172537174,23.472451632618263,-20.840936918117045,0.9497954629973968,0.050204537002603196,0.0,1.0,1.0,5.865965162137164,1.599110352742736,1.5996991395950317,1.6069700717926025,0.280391412193661,0.4417799923576143,0.4361906901070947,0.004870384440383691,0.2595105315177475,0.2595105315177475,0.24096534621252474,4.69928496934373,4.69928496934373,1.6221944141359006,4.844837627064323,-3.2226432129284226,-78.09203187774014
intermittent_v2,62,quantity,p90_p95,7124,1.3471637074697025,8.51029967083682,-7.163135963367117,4.636290208406514,76.02755017604538,-71.3912599537896,0.9939640651319483,0.006035934868051656,0.0,1.0,1.0,6.989283716190002,1.6008728346685424,1.5996991395950317,1.6057536602020264,0.22930357606264729,0.448803523110915,0.44399037118844276,0.004142675044695893,0.26227268333568254,0.26227268333568254,0.25414256350770553,8.362235625629543,8.362235625629543,2.153204636909022,8.719377854872754,-6.5661732179637315,-84.17019659030132
intermittent_v2,62,quantity,p95_p99,3405,4.03105388142814,19.331592970972718,-15.300539089544579,31.54961110086122,454.0355372738383,-422.485926194268,0.9565345080763583,0.04346549192364171,0.0,1.0,1.0,8.643781224501465,1.6005406731901015,1.5996991395950317,1.6041229963302612,0.1868228021697326,0.4064493153151261,0.401244825571119,0.004734735998288125,0.2621583965206286,0.2621583965206286,0.25850531225162454,22.50204043115288,22.50204043115288,5.616904049461876,21.30810965979475,-15.691205610332872,-79.14784421810995
intermittent_v2,62,quantity_region,body_le_p95,81739,0.5241100238024627,2.4461320325425784,-1.9220220087401154,1.3885853140272972,15.153076586489076,-13.764491272243001,0.9123551792901797,0.08764482070982028,0.0,1.0,1.0,4.584284736452131,1.5586065433564944,1.535601019859314,1.6033140420913696,0.3772449725177509,0.3523656160061011,0.34367404507574056,0.006690659479719974,0.21439938250977472,0.21439938250977472,0.1579600376108546,2.529130282513199,2.529130282513199,1.1783824990330165,3.892695285594427,-2.7143127865614103,-78.57392745649595
intermittent_v2,62,quantity_region,extreme_tail_gt_p99,1141,11.418911371389886,53.822049247079725,-42.40313787568984,191.64917115662917,3066.996181210544,-2875.347014177274,1.0,0.0,0.0,1.0,1.0,10.885164133819126,1.6019641505742053,1.6029791831970215,1.6057536602020264,0.14746766525021152,0.3615441560275089,0.35681258717928926,0.004609813327647217,0.26229263840799893,0.26229263840799893,0.2611767871666122,65.02515587234163,65.02515587234163,13.843741226873217,55.38046750624758,-41.53672627937436,-78.78395280163093
intermittent_v2,62,quantity_region,tail_p95_p99,3405,4.03105388142814,19.331592970972718,-15.300539089544579,31.54961110086122,454.0355372738383,-422.485926194268,0.9565345080763583,0.04346549192364171,0.0,1.0,1.0,8.643781224501465,1.6005406731901015,1.5996991395950317,1.6041229963302612,0.1868228021697326,0.4064493153151261,0.401244825571119,0.004734735998288125,0.2621583965206286,0.2621583965206286,0.25850531225162454,22.50204043115288,22.50204043115288,5.616904049461876,21.30810965979475,-15.691205610332872,-79.14784421810995
yellow_trip_hourly,42,history,history_65_128,1475,1.3479892110016387,1.3972019913236973,-0.049212780322058725,11.312000107969226,11.480573718012344,-0.1685736100100991,0.6583050847457627,0.3416949152542373,0.0,1.0,1.0,11.492189876103806,0.3175645980794551,0.3269473612308502,0.33553433418273926,0.027786984037671048,0.6295046508312225,0.6143550078545587,0.012705777716838708,-0.0719923965449808,0.07213353578032831,-0.049297484947463215,-0.16163770756479037,0.16791284835944742,3.3633316975833987,3.3882995319204507,-0.024967834337052075,-3.52223806061391
yellow_trip_hourly,42,history,history_gt_128,5552,76.61825382769624,80.53006511351217,-3.91181128581594,49074.534789133344,54373.894797007495,-5299.360007744965,0.6062680115273775,0.3937319884726225,0.0,1.0,1.0,13.20473115021626,0.18847812065634587,0.14937201142311096,0.33553433418273926,0.01621503028802249,0.3137162621763752,0.29247139261026334,0.01290882457589854,-0.014596197928432161,0.03587029551079373,-0.009603747802783846,6.238509451535662,6.481172046417462,221.52772916529736,233.18210651121473,-11.654377345917368,-4.85757869474214
yellow_trip_hourly,42,history,history_le_64,1241,0.5179498019379825,0.543881414255531,-0.025931612317548654,0.6939291386759091,0.687934165085008,0.005994973589773504,0.6559226430298146,0.3440773569701853,0.0,1.0,1.0,16.944355815576987,0.27857282846613723,0.27550557255744934,0.30308422446250916,0.0171998111053845,0.7669541442903369,0.6936399197981878,0.07118219238053781,-0.06004839895426699,0.06004839895426699,-0.03427379506908051,-0.08189864753235933,0.08189864753235933,0.8330240924942742,0.8294179676646799,0.003606124829594326,-4.767879842528548
yellow_trip_hourly,42,overall,overall,8268,51.76773162092428,54.407202622461675,-2.6394710015373986,32955.89786108959,36514.47163588759,-3558.573774711246,0.6230043541364296,0.37699564586357037,0.0,1.0,1.0,13.460521647361494,0.22502989697359757,0.27550557255744934,0.33553433418273926,0.018427263569962243,0.43808201991335227,0.4101090891179496,0.021619244910736964,-0.031657830056210375,0.04596866340761446,-0.02038795086832282,4.148059099501726,4.394384963065746,181.53759352015655,191.08760199418379,-9.550008474027237,-4.851326431636295
yellow_trip_hourly,42,quantity,gt_p99,79,1166.2824212569224,1244.5548172962817,-78.27239603935918,1556544.2381329115,1747595.8392009493,-191051.60106803797,1.0,0.0,0.0,1.0,1.0,26.600017740756652,0.14937201142311096,0.14937201142311096,0.14937201142311096,0.005619087020713317,0.4049478184573258,0.38776943276200115,0.00602229486537885,0.025325462222099304,0.025325462222099304,0.025316992892494686,78.27239603935918,78.27239603935918,1247.6154207659151,1321.966655858214,-74.3512350922988,-6.289188306659012
yellow_trip_hourly,42,quantity,le_p50,4364,1.3940361312750171,1.4648154771431776,-0.07077934586816048,8.913620466027831,9.084310942881624,-0.17069047693535344,0.6775893675527039,0.32241063244729606,0.0,1.0,1.0,12.617898491737932,0.2995691892394743,0.30308422446250916,0.33553433418273926,0.025140745510555475,0.6028686525858427,0.5671440955579253,0.03297714838172513,-0.06668622089228396,0.066783505342125,-0.046136977856143915,-0.1786092990014009,0.1823106864714819,2.9855687006042637,3.014019068101863,-0.028450367497599327,-4.831963272684768
yellow_trip_hourly,42,quantity,p50_p90,3138,29.04030305963933,29.012553831055484,0.027749228583847055,3340.2509223183456,3288.227637159601,52.023285160565635,0.4862970044614404,0.5137029955385596,0.0,1.0,1.0,12.294960813054315,0.13987156578058874,0.1394909769296646,0.2758977711200714,0.011993724086789035,0.22150370664538435,0.20219838459203773,0.008658786016410137,0.003149586386729027,0.02206416977485618,0.004271348564392294,2.1328870849749175,2.279976767366141,57.794903947652216,57.34306965239654,0.4518342952556793,0.09564559102737055
yellow_trip_hourly,42,quantity,p90_p95,386,221.5866808323045,232.42135169469014,-10.834670862385646,76156.37543414449,81120.31592785852,-4963.9404945373535,0.8005181347150259,0.19948186528497408,0.0,1.0,1.0,21.345407821971516,0.14909043661053317,0.14937202632427216,0.14937202632427216,0.007009800784096817,0.37632396546979024,0.3558757506658376,0.011698411304716001,0.025297024205249825,0.025297024205249825,0.025264932701624738,22.200483727331605,22.200483727331605,275.9644459602441,284.81628452014206,-8.851838559897942,-4.661650396310458
yellow_trip_hourly,42,quantity,p95_p99,301,508.75345609037583,546.0811637802377,-37.32770768986192,364104.32342677814,405883.8404721881,-41779.51704198894,0.9302325581395349,0.06976744186046512,0.0,1.0,1.0,24.26833259227664,0.14937201157162752,0.14937201142311096,0.14937201142311096,0.006167457231701015,0.39472684709732714,0.376294883778721,0.008880474440679203,0.025325462222099304,0.025325462222099304,0.025310283483460892,45.281388495055545,45.281388495055545,603.4105761641721,637.0901352808628,-33.67955911669071,-6.835560382903795
yellow_trip_hourly,42,quantity_region,body_le_p95,7888,23.167406627700547,23.725721401908636,-0.5583147742080882,5060.467463429068,5282.776902448651,-222.30943905919236,0.6075050709939148,0.3924949290060852,0.0,1.0,1.0,12.916509060419598,0.2286746734016505,0.27550557255744934,0.33553433418273926,0.019023364946129495,0.44006826597479365,0.41162314954635065,0.022261553349513675,-0.03440296837590582,0.04696313810975642,-0.02258950501347894,1.8360719333873197,2.0942644080256714,71.13696270877094,72.68271391774422,-1.5457512089732859,-2.353204628640603
yellow_trip_hourly,42,quantity_region,extreme_tail_gt_p99,79,1166.2824212569224,1244.5548172962817,-78.27239603935918,1556544.2381329115,1747595.8392009493,-191051.60106803797,1.0,0.0,0.0,1.0,1.0,26.600017740756652,0.14937201142311096,0.14937201142311096,0.14937201142311096,0.005619087020713317,0.4049478184573258,0.38776943276200115,0.00602229486537885,0.025325462222099304,0.025325462222099304,0.025316992892494686,78.27239603935918,78.27239603935918,1247.6154207659151,1321.966655858214,-74.3512350922988,-6.289188306659012
