dataset_name,model_name,candidate_name,titan_candidate_name,reproducibility_mode,source_revision,train_loader_seed,value_head_mode,time_head_mode,evaluation_scope,qty_mark_gradient_mode,value_encoder_gradient_mode,marker_loss_mode,lambda_ordinal,qty_decoder_mode,magnitude_norm_mode,lambda_magnitude,magnitude_encoder_gradient_mode,magnitude_aux_loss_mode,lambda_log_qty,log_qty_huber_delta,log_qty_floor,magnitude_domain,magnitude_sigma_floor,magnitude_revin_eps,magnitude_shrinkage_k,magnitude_center_mode,magnitude_revin_affine,magnitude_stat_context_mode,seed,epoch,score,val_nll,val_nll_marker,val_nll_time,val_ordinal_marker_loss,qty_mae,qty_rmse,qty_wape,log_qty_mae,log_qty_rmse,val_magnitude_loss,train_log_qty_aux_loss,val_log_qty_aux_loss,dt_mae,mark_acc,mark_balanced_accuracy,mark_macro_f1,mark_mae,mark_adjacent_accuracy,mark_0_recall,mark_1_recall,train_loss
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,162,0.9403887648126539,-3.429355527258088,0.09997197454908034,-3.529327479451627,0.0036736460265856716,0.7152509490660418,2.0067553654711645,0.040315353462623896,0.05844182991350126,0.15755088448567117,NaN,0.0,NaN,1.7672133047459002,0.9587761488091788,0.9246471165957166,0.9303207141941459,0.041223851190821115,1.0,0.9947430180708754,0.6195985028921401,-3.302131889467897
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,163,0.9449372974776205,-3.4404098752131156,0.0892547424222732,-3.52966460403537,0.003313331693109595,0.6982127501133275,1.9118884871175776,0.03935498981117803,0.05603414370313597,0.15131813366167976,NaN,0.0,NaN,1.7672133047459002,0.9633076432751927,0.9374186665178291,0.9380160320871016,0.03669235672480733,1.0,0.9894390988030979,0.7172507655665192,-3.303459130043481
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,164,0.9446738767806435,-3.4404886842899973,0.08948620210694273,-3.529974882761711,0.0033618105715947227,0.6718959492631851,1.8760413343360303,0.037871634731867235,0.06153692643764142,0.15116135642006623,NaN,0.0,NaN,1.7672133047459002,0.9630179057773657,0.938306401938354,0.9381647365368045,0.03698209422263429,1.0,0.9885003520300399,0.7393671316774413,-3.303483902477939
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,165,0.944066807777601,-3.435768008250077,0.09428544642103985,-3.530053432500189,0.0034413229650579447,0.6531319569994277,1.8550466144199795,0.03681399617651669,0.054268443963684763,0.1535169823296271,NaN,0.0,NaN,1.7672133047459002,0.9623920727820594,0.9420317762850487,0.9369549787442141,0.03760792721794055,1.0,0.9850269889697254,0.7631847567199728,-3.3036557872366688
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,166,0.9424299927771268,-3.435069500552397,0.09499827078134797,-3.530067766318559,0.003518333057151024,0.702185469381902,1.9056535300376016,0.03957891343089428,0.05720232070483621,0.15229945583111795,NaN,0.0,NaN,1.7672133047459002,0.9608043112939677,0.9372525311652955,0.9364198980395051,0.039195688706032336,1.0,0.9892513494484863,0.7335828513099694,-3.3039162473653785
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,167,0.9454700619304264,-3.4435017092531743,0.08711941291132286,-3.5306211090574204,0.0032428585161348414,0.6985652933089228,1.9482606977209722,0.0393748610235963,0.058213401534310455,0.15329230251980056,NaN,0.0,NaN,1.7672133047459002,0.9638407602711943,0.941347658340399,0.9392154024814499,0.0361592397288057,1.0,0.9876320112649613,0.7567199727798571,-3.304291489685465
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,168,0.9412467238383381,-3.433668093115718,0.09731374020788239,-3.5309818213664483,0.003635893145547866,0.691735917123588,1.9610126578016036,0.038989921003313194,0.05632584783993197,0.15559129454496573,NaN,0.0,NaN,1.7672133047459002,0.9596105928029206,0.9382854882784246,0.934204391855125,0.040389407197079445,1.0,0.9828209340530392,0.7853011228308948,-3.3045543228386283
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,169,0.9420579694506205,-3.431840574820804,0.09894053425166893,-3.530781098482002,0.0036437678527086966,0.761292298235111,2.0841782805767144,0.042910489153210336,0.06234003132116465,0.15612082477296257,NaN,0.0,NaN,1.7672133047459002,0.9604913947963145,0.9353099669311438,0.9352831788877131,0.03950860520368546,1.0,0.9899319408589533,0.7257570602245662,-3.305331740794783
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,170,0.9429204831837343,-3.4368360195899332,0.09438564445828396,-3.5312216412615594,0.0035037476486300067,0.7332225588628424,2.0325045062496603,0.041328329121302076,0.05657181247896976,0.15328402672406985,NaN,0.0,NaN,1.7672133047459002,0.9613258387900562,0.9377321150326536,0.9360338975396179,0.03867416120994379,1.0,0.9884299460220606,0.7417488941816944,-3.3050178875383693
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,171,0.9439948358686607,-3.4336341742520924,0.09787351076876022,-3.531507663447176,0.003546841697232427,0.6903353662005083,1.8641738847095404,0.038910978492883684,0.0696533224235482,0.15415271108315542,NaN,0.0,NaN,1.7672133047459002,0.9623573042823202,0.9436831584406224,0.9389266749110085,0.03764269571767978,1.0,0.9843933348979113,0.8006124532153793,-3.3050096814747127
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,172,0.9439051571964603,-3.4433771136407056,0.08838065564907652,-3.5317577576260097,0.003318528885327525,0.7336560387486218,2.046366292594105,0.04135276235670981,0.06311576964232518,0.15962423026571274,NaN,0.0,NaN,1.7672133047459002,0.9623109462826679,0.9304491240529552,0.9345431360275092,0.0376890537173321,1.0,0.9933348979112885,0.642395372575706,-3.305256732263553
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,173,0.9419967614959827,-3.434751504364341,0.09693730882089267,-3.53168879553901,0.003583804876799549,0.729784253568274,1.9834593574379005,0.04113452791985812,0.05883139367036432,0.16142992525269173,NaN,0.0,NaN,1.7672133047459002,0.9603986787970099,0.9435386177925023,0.9361579664769418,0.03960132120299009,1.0,0.9806852851443323,0.8033344675059544,-3.305584907686757
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,174,0.9436903524021468,-3.439255340164131,0.0928845901940895,-3.5321399127469246,0.003467640854778651,0.7050813348874809,1.9731180183173118,0.039742139836381876,0.058574494633329505,0.15448397391740984,NaN,0.0,NaN,1.7672133047459002,0.9620675667844932,0.9390452726286556,0.9375706206528334,0.03793243321550675,1.0,0.9870922318704529,0.7601224906430759,-3.3059402156248203
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,175,0.9421301202896317,-3.4376942695758705,0.0944361050758236,-3.5321303539206492,0.0035179627549830855,0.6891414592238037,1.9681629924547843,0.03884368353601548,0.0608824872788213,0.16443502987408087,NaN,0.0,NaN,1.7672133047459002,0.9604913947963145,0.9495603978614289,0.9372558466134377,0.03950860520368546,1.0,0.9756160525698193,0.8373596461381422,-3.306591984354473
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,176,0.9443519430185889,-3.4417628412776677,0.09061834623952633,-3.5323811506474843,0.0033695819899869353,0.7156817134039948,2.01103770884898,0.04033963363529104,0.06835950161039246,0.1572677302937945,NaN,0.0,NaN,1.7672133047459002,0.9627397577794519,0.9367706205135085,0.9381320887933264,0.03726024222054818,1.0,0.9880544473128373,0.7560394692072133,-3.306171431885584
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,177,0.9440816131566239,-3.441636024709855,0.09114244149821571,-3.532778437452465,0.0033690914508505503,0.7078635774551527,1.9536661908421864,0.039898961847846394,0.06918486688935191,0.15522546359688538,NaN,0.0,NaN,1.7672133047459002,0.9624616097815379,0.9388396759488017,0.9373773672485977,0.03753839021846207,1.0,0.9869279511851679,0.7628445049336509,-3.305615047329579
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,178,0.9420285292222795,-3.4369193321184257,0.09611233685866362,-3.533031650323708,0.003598330627961877,0.6864270273583744,1.9241777111407297,0.038690683696940974,0.05614745666787737,0.1550438073220841,NaN,0.0,NaN,1.7672133047459002,0.9603870892970968,0.9439219763788044,0.9368025590123525,0.03961291070290317,1.0,0.9825627786904483,0.8166042871725077,-3.3068118665866333
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,179,0.9428402667671641,-3.433761517543011,0.09935396018255037,-3.533115464905885,0.0035916913317735905,0.7439019759546711,2.089856130021492,0.04193027795533586,0.0634336231412068,0.15398806385803593,NaN,0.0,NaN,1.7672133047459002,0.9612563017905777,0.9440249711392021,0.9367604045024341,0.038743698209422264,1.0,0.9832199014315889,0.7893841442667574,-3.307239638193376
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,180,0.9445732225628976,-3.442414732256238,0.0911040511097982,-3.5335187573888014,0.00338142839703626,0.7146026674438519,1.9449488420115464,0.04027881285715383,0.0704267997236595,0.1598267177166372,NaN,0.0,NaN,1.7672133047459002,0.9629599582778003,0.942820338692585,0.9386322549959838,0.037040041722199685,1.0,0.9842290542126262,0.7798570942497448,-3.3072997292089523
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,181,0.9419160918691036,-3.439138373504089,0.09443979626346073,-3.5335781699779267,0.0035653962079265204,0.6945588813165445,1.9730965856620104,0.039149038302493264,0.06546252135668996,0.1656087489303541,NaN,0.0,NaN,1.7672133047459002,0.9602827837978791,0.946373411801081,0.9370414624494506,0.039717216202120875,1.0,0.9764609246655714,0.8329363729159578,-3.3072039259425687
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,182,0.9433938521625699,-3.4415686954468008,0.09231544774039278,-3.53388413217437,0.0034332383033430845,0.6886650768113577,1.9728775078234575,0.03881683208567317,0.07189806765861222,0.15768295965497392,NaN,0.0,NaN,1.7672133047459002,0.9617546502868402,0.9479789796285449,0.9379060077338524,0.038245349713159876,1.0,0.9816709692560431,0.8138822728819326,-3.3076638790968955
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,183,0.9429607739153637,-3.442991754943349,0.09106943238183995,-3.534061174270569,0.0034142594724770963,0.7508793267989867,2.0454484042485963,0.04232355861562528,0.07304342413249792,0.15982047646308828,NaN,0.0,NaN,1.7672133047459002,0.9613837862896216,0.9362714098853555,0.9366185768164382,0.0386162137103784,1.0,0.9890166627552218,0.7329023477373257,-3.3083607388565848
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,184,0.9438120265959782,-3.442477216630502,0.09181433137678512,-3.534291537377085,0.003415885539840611,0.6761231403607251,1.9427510079650316,0.038109901739375465,0.0539425352574804,0.1530057122442596,NaN,0.0,NaN,1.7672133047459002,0.9621602827837978,0.940846833648656,0.9366793566948365,0.03783971721620212,1.0,0.9860596104200892,0.7638652602926166,-3.3079718724183826
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,185,0.9441882778118431,-3.445146346403079,0.0895385486860157,-3.5346848755271862,0.0033321471780792004,0.7286834212797931,2.0585014320327635,0.04107247914820513,0.05723039327742928,0.15665985374652044,NaN,0.0,NaN,1.7672133047459002,0.9625890942805818,0.9424378754884858,0.9379278941412914,0.03741090571941821,1.0,0.9851678009856841,0.7659067710105478,-3.309143318078918
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,186,0.9441694388843256,-3.44263260038895,0.09205774683176093,-3.5346903348967933,0.0034189567554328585,0.689574849231844,1.94702303473234,0.03886811170543508,0.0582860378109097,0.15588017859906442,NaN,0.0,NaN,1.7672133047459002,0.9625311467810164,0.9330302883642252,0.9356496602292734,0.0374688532189836,1.0,0.9910819056559493,0.6811840762164001,-3.308778558812929
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,187,0.9443650793102835,-3.4413678219374066,0.09387195711382182,-3.5352397664270128,0.0034820419557066063,0.656187422057116,1.8175870496296478,0.03698621846291037,0.05561514356538775,0.15103595546413243,NaN,0.0,NaN,1.7672133047459002,0.9626933997797995,0.940624754177091,0.938112383406136,0.0373066002202005,1.0,0.9872330438864116,0.7519564477713508,-3.3089550864556987
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,188,0.9397542887987818,-3.436355068695091,0.09803347605503843,-3.5343885253421705,0.003688917260817386,0.7007149678058031,1.9561670939590952,0.03949602812904997,0.07101318317430351,0.16770976490656753,NaN,0.0,NaN,1.7672133047459002,0.9581271368140465,0.9496675845010264,0.9348732464648523,0.04187286318595353,1.0,0.9708753813658766,0.8513099693773393,-3.310251825187544
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,189,0.9431866810213354,-3.4365312831719725,0.09896622686776671,-3.535497488983538,0.003568937318530752,0.7219937193495253,2.0381869283942513,0.04069541191294944,0.05781022960219411,0.15863821526097874,NaN,0.0,NaN,1.7672133047459002,0.9615808077881439,0.9384792546997444,0.9371590681558651,0.03841919221185606,1.0,0.9875381365876554,0.7584212317114665,-3.3098654133910785
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,190,0.9428819095609383,-3.4432087688862727,0.0926240689024962,-3.5358328246362944,0.0034855125651060493,0.7254381820066451,2.0124690300923116,0.040889560176145624,0.057591669354452875,0.15528429690468834,NaN,0.0,NaN,1.7672133047459002,0.9612794807904039,0.927720100746794,0.9332867969282331,0.038720519209596106,1.0,0.9932410232339827,0.650901667233753,-3.3094207878540645
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,191,0.9439531393528862,-3.445353900595309,0.09061011259599,-3.5359639887697294,0.0033865070671467677,0.76680038171426,2.0536203857348556,0.04322095407835792,0.060107063237199256,0.1551373652992613,NaN,0.0,NaN,1.7672133047459002,0.9623920727820594,0.9329620240544796,0.9359376334346953,0.03760792721794055,1.0,0.9922788077915983,0.6910513780197346,-3.310705280738007
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,192,0.9433575080097679,-3.444228694261678,0.09203460030717507,-3.536263283458046,0.0034337738253657282,0.7250092296132816,2.104893525988454,0.04086538213432733,0.06117717095568648,0.1596238944763874,NaN,0.0,NaN,1.7672133047459002,0.9617546502868402,0.9474939323020194,0.93823248446065,0.038245349713159876,1.0,0.9826331846984276,0.7927866621299762,-3.310750914720627
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,193,0.944290107703144,-3.4419778362185087,0.0942495384234295,-3.5362273544786342,0.0034351980443813298,0.7195695292834315,2.041725059676084,0.04055877164773515,0.058406222122890025,0.15371790649085623,NaN,0.0,NaN,1.7672133047459002,0.9626818102798864,0.9334769757767973,0.9359030359970042,0.037318189720113575,1.0,0.9908706876320112,0.7012589316093909,-3.3106772398142574
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,194,0.9452224615974347,-3.44629411433783,0.08987286202911758,-3.5361669643084004,0.003332805500401733,0.6911966282128942,1.9114846220739639,0.03895952380764155,0.0645704682666208,0.15272411561051294,NaN,0.0,NaN,1.7672133047459002,0.9635857912731066,0.9334960002617277,0.9376968147026433,0.03641420872689344,1.0,0.992842055855433,0.6866281047975502,-3.310902956635806
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,195,0.9425805136606109,-3.436419217238498,0.09773955616074397,-3.534158750632315,0.0036306179884025734,0.6791490849416847,1.9030424523598746,0.03828046009445209,0.06399505529245082,0.15505048834395335,NaN,0.0,NaN,1.7672133047459002,0.9609317957930116,0.9445708774886347,0.9377494561498924,0.03906820420698847,1.0,0.9816005632480639,0.8077577407281388,-3.3105626695332817
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,196,0.9421646014419445,-3.4393123395267367,0.0969444593819099,-3.5362567832422,0.003597402545194062,0.7126078064764831,2.047361447667025,0.04016637186687863,0.056504419458253005,0.15777227616779171,NaN,0.0,NaN,1.7672133047459002,0.96054934229588,0.9425332030294271,0.9364037213344457,0.03945065770412007,1.0,0.9832433701009152,0.7985709424974481,-3.3112047720792543
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,197,0.9412166577025942,-3.436713859662884,0.09975496209752464,-3.536468809761896,0.0036888643067505516,0.6986230530412503,1.9619711968663895,0.03937811666978276,0.06610313210943562,0.16171338308125047,NaN,0.0,NaN,1.7672133047459002,0.9595874138030944,0.9483729827133828,0.9360619409289868,0.0404125861969056,1.0,0.9757803332551044,0.829533855052739,-3.311064989576104
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,198,0.9443979945771518,-3.4450462323624422,0.09135734396299383,-3.5364035655071016,0.0033773679885050244,0.692809154667224,1.9525670876929582,0.03905041438815601,0.0633643761290151,0.15552493095554465,NaN,0.0,NaN,1.7672133047459002,0.9627629367792779,0.9395522423922108,0.9381356158549153,0.037237063220722025,1.0,0.9878901666275522,0.7441306566859476,-3.311407496389704
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,199,0.9429154138388997,-3.4397830067652433,0.09650207476522787,-3.5362850668671135,0.0035778071713568364,0.6919339040453495,1.931933106010846,0.03900108060085335,0.05593321070220964,0.15624935822389754,NaN,0.0,NaN,1.7672133047459002,0.9612794807904039,0.94394609783133,0.9380253374904969,0.038720519209596106,1.0,0.9825627786904483,0.8094589996597482,-3.3111098330414652
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,200,0.942463555811032,-3.437811714858067,0.09838582939279059,-3.536197523842227,0.0035815186745704786,0.6918014353027748,1.9489799174049578,0.03899361395689206,0.05692250125134759,0.15677859146332196,NaN,0.0,NaN,1.7672133047459002,0.9608274902937938,0.9290961635693668,0.9315917408057905,0.03917250970620618,1.0,0.9899319408589533,0.6733582851309969,-3.311166323750475
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,201,0.943719007657045,-3.444664889740876,0.0915767649302078,-3.5362416311771243,0.0034073313835434296,0.7227840796416097,2.031074858785807,0.04073996082907435,0.05949574139522029,0.1551495197518065,NaN,0.0,NaN,1.7672133047459002,0.9621139247841456,0.9362604912474054,0.935690755370033,0.03788607521585444,1.0,0.988664632715325,0.7329023477373257,-3.3109893612805825
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,202,0.9419585202839917,-3.4357706286024783,0.10036915994344321,-3.536139767773839,0.0036645066985302073,0.6868989661677022,1.9485506905257486,0.03871728468214152,0.05627847206843316,0.16016422230014118,NaN,0.0,NaN,1.7672133047459002,0.9603175522976184,0.9404417416435281,0.9357493961143781,0.03968244770238164,1.0,0.9804975357897208,0.80435522286492,-3.3102939294745615
intermittent,titantpp,small_lmm,small_lmm,strict,308cec0b9c383d4eab5aac8b9015dae663b0ad73,42,shared,shared,validation_only,coupled,coupled,ce,0.0,mark_residual,global,1.0,coupled,none,0.25,1.0,1.0,,0.0014535461338152059,0.00001,8.0,mean,false,none,42,203,0.9438437333264494,-3.4419505203157765,0.0940860699278202,-3.5360365591796903,0.003467239937956132,0.6791849096286834,1.9002785359641017,0.038282479364641,0.058244241572285735,0.15285482914709014,NaN,0.0,NaN,1.7672133047459002,0.9621950512835371,0.937726613437868,0.9373900384312392,0.03780494871646289,1.0,0.9869279511851679,0.7587614834977884,-3.310755737581241
