dataset,candidate,scope,role,count,qty_mae,qty_rmse,time_nll,log_qty_mse,joint_objective
raf_spare_parts,constant_shrinkage,le_p50,baseline,3626,1.4766015677378446,4.334353208137852,3.3055100910780646,0.3088087343140504,3.614318825392115
raf_spare_parts,constant_shrinkage,le_p50,candidate,3626,1.4768349032210042,4.333685439646905,3.3055100910780646,0.3088259279242245,3.6143360190022893
raf_spare_parts,constant_shrinkage,overall,baseline,6690,9.08649151632604,36.12338843297692,3.2851159643699237,0.5575681267867904,3.842684091156714
raf_spare_parts,constant_shrinkage,overall,candidate,6690,9.086723302805904,36.12421026858683,3.2851159643699237,0.5575488050339141,3.8426647694038376
raf_spare_parts,constant_shrinkage,p50_p90,baseline,2555,6.003668946739279,9.675455695101366,3.2677818620741483,0.5480028189644439,3.8157846810385925
raf_spare_parts,constant_shrinkage,p50_p90,candidate,2555,6.0031610211514215,9.674432321534379,3.2677818620741483,0.5478797257620905,3.8156615878362388
raf_spare_parts,constant_shrinkage,p90_p95,baseline,235,27.319632986758617,29.990490222281128,3.195476684671767,1.5414603126007875,4.736936997272554
raf_spare_parts,constant_shrinkage,p90_p95,candidate,235,27.321684145927428,29.991816052254304,3.195476684671767,1.5416204075244946,4.737097092196262
raf_spare_parts,constant_shrinkage,p95_p99,baseline,224,80.35465357931596,90.60112540816164,3.2903573672686304,2.61446653646174,5.904823903730371
raf_spare_parts,constant_shrinkage,p95_p99,candidate,224,80.35946260392666,90.60509443574195,3.2903573672686304,2.614750444110606,5.905107811379237
raf_spare_parts,constant_shrinkage,tail_gt_p95,baseline,274,122.90139798830896,173.11133587553448,3.253746470395666,3.0948902250567207,6.348636695452386
raf_spare_parts,constant_shrinkage,tail_gt_p95,candidate,274,122.90694654509969,173.11608062730681,3.253746470395666,3.095201445011863,6.348947915407528
raf_spare_parts,smooth_shrinkage,body_le_p95,baseline,6416,4.225942206269414,8.991121199800435,3.2864556216874026,0.44920991997164683,3.735665541659049
raf_spare_parts,smooth_shrinkage,body_le_p95,candidate,6416,4.228068073101323,8.99063978673883,3.2864556216874026,0.4489505669874736,3.735406188674876
raf_spare_parts,smooth_shrinkage,gt_p99,baseline,50,313.51081294059753,356.99821185852517,3.089729652404785,5.247188349962235,8.33691800236702
raf_spare_parts,smooth_shrinkage,gt_p99,candidate,50,313.5101661801338,356.99777372268915,3.089729652404785,5.2447589027881625,8.334488555192948
raf_spare_parts,smooth_shrinkage,history_le_64,baseline,6690,9.08649151632604,36.12338843297692,3.2851159643699237,0.5575681267867904,3.842684091156714
raf_spare_parts,smooth_shrinkage,history_le_64,candidate,6690,9.088511148500514,36.12320298671928,3.2851159643699237,0.5572676381387074,3.8423836025086313
raf_spare_parts,smooth_shrinkage,le_p50,baseline,3626,1.4766015677378446,4.334353208137852,3.3055100910780646,0.3088087343140504,3.614318825392115
raf_spare_parts,smooth_shrinkage,le_p50,candidate,3626,1.482602839106956,4.334977498577646,3.3055100910780646,0.3096745282148183,3.615184619292883
raf_spare_parts,smooth_shrinkage,overall,baseline,6690,9.08649151632604,36.12338843297692,3.2851159643699237,0.5575681267867904,3.842684091156714
raf_spare_parts,smooth_shrinkage,overall,candidate,6690,9.088511148500514,36.12320298671928,3.2851159643699237,0.5572676381387074,3.8423836025086313
raf_spare_parts,smooth_shrinkage,p50_p90,baseline,2555,6.003668946739279,9.675455695101366,3.2677818620741483,0.5480028189644439,3.8157846810385925
raf_spare_parts,smooth_shrinkage,p50_p90,candidate,2555,6.000538135274749,9.674137648882462,3.2677818620741483,0.5462152654804061,3.8139971275545546
raf_spare_parts,smooth_shrinkage,p90_p95,baseline,235,27.319632986758617,29.990490222281128,3.195476684671767,1.5414603126007875,4.736936997272554
raf_spare_parts,smooth_shrinkage,p90_p95,candidate,235,27.319114582082058,29.98978049851173,3.195476684671767,1.5404552986479234,4.7359319833196905
raf_spare_parts,smooth_shrinkage,p95_p99,baseline,224,80.35465357931596,90.60112540816164,3.2903573672686304,2.61446653646174,5.904823903730371
raf_spare_parts,smooth_shrinkage,p95_p99,candidate,224,80.35422552430204,90.6006708728423,3.2903573672686304,2.613463018825509,5.903820386094139
